plot_name,rgb_exists,lidar_exists,lidar_type,hyperspectral_exists,chm_exists,annotation_exists,rgb_size_mb
unnamed_plot_160_competition,True,False,,False,False,False,0.55
unnamed_plot_161_competition,True,False,,False,False,False,0.56
unnamed_plot_162_competition,True,False,,False,False,False,0.56
unnamed_plot_163_competition,True,False,,False,False,False,0.57
unnamed_plot_164_competition,True,False,,False,False,False,0.57
unnamed_plot_165_competition,True,False,,False,False,False,0.57
unnamed_plot_166_competition,True,False,,False,False,False,0.57
unnamed_plot_167_competition,True,False,,False,False,False,0.57
unnamed_plot_168_competition,True,False,,False,False,False,0.57
unnamed_plot_169_competition,True,False,,False,False,False,0.57
unnamed_plot_16_competition,True,False,,False,False,False,0.57
unnamed_plot_170_competition,True,False,,False,False,False,0.57
unnamed_plot_171_competition,True,False,,False,False,False,0.57
unnamed_plot_172_competition,True,False,,False,False,False,0.56
unnamed_plot_173_competition,True,False,,False,False,False,0.57
unnamed_plot_174_competition,True,False,,False,False,False,0.57
unnamed_plot_175_competition,True,False,,False,False,False,0.57
unnamed_plot_17_competition,True,False,,False,False,False,0.57
unnamed_plot_18_competition,True,False,,False,False,False,0.57
unnamed_plot_19_competition,True,False,,False,False,False,0.57
unnamed_plot_1_competition,True,False,,False,False,False,0.57
unnamed_plot_20_competition,True,False,,False,False,False,0.57
unnamed_plot_21_competition,True,False,,False,False,False,0.57
unnamed_plot_22_competition,True,False,,False,False,False,0.57
unnamed_plot_23_competition,True,False,,False,False,False,0.57
unnamed_plot_24_competition,True,False,,False,False,False,0.57
unnamed_plot_25_competition,True,False,,False,False,False,0.57
unnamed_plot_26_competition,True,False,,False,False,False,0.57
unnamed_plot_27_competition,True,False,,False,False,False,0.57
unnamed_plot_28_competition,True,False,,False,False,False,0.57
unnamed_plot_29_competition,True,False,,False,False,False,0.57
unnamed_plot_2_competition,True,False,,False,False,False,0.57
unnamed_plot_30_competition,True,False,,False,False,False,0.57
unnamed_plot_31_competition,True,False,,False,False,False,0.57
unnamed_plot_32_competition,True,False,,False,False,False,0.58
unnamed_plot_33_competition,True,False,,False,False,False,0.57
unnamed_plot_34_competition,True,False,,False,False,False,0.58
unnamed_plot_35_competition,True,False,,False,False,False,0.58
unnamed_plot_36_competition,True,False,,False,False,False,0.57
unnamed_plot_37_competition,True,False,,False,False,False,0.58
unnamed_plot_38_competition,True,False,,False,False,False,0.57
unnamed_plot_39_competition,True,False,,False,False,False,0.55
unnamed_plot_3_competition,True,False,,False,False,False,0.57
unnamed_plot_40_competition,True,False,,False,False,False,0.56
unnamed_plot_41_competition,True,False,,False,False,False,0.57
unnamed_plot_42_competition,True,False,,False,False,False,0.57
unnamed_plot_43_competition,True,False,,False,False,False,0.57
unnamed_plot_44_competition,True,False,,False,False,False,0.57
unnamed_plot_45_competition,True,False,,False,False,False,0.57
unnamed_plot_46_competition,True,False,,False,False,False,0.57
unnamed_plot_47_competition,True,False,,False,False,False,0.58
unnamed_plot_48_competition,True,False,,False,False,False,0.55
unnamed_plot_49_competition,True,False,,False,False,False,0.55
unnamed_plot_4_competition,True,False,,False,False,False,0.57
unnamed_plot_50_competition,True,False,,False,False,False,0.56
unnamed_plot_51_competition,True,False,,False,False,False,0.55
unnamed_plot_52_competition,True,False,,False,False,False,0.55
unnamed_plot_53_competition,True,False,,False,False,False,0.57
unnamed_plot_54_competition,True,False,,False,False,False,0.56
unnamed_plot_55_competition,True,False,,False,False,False,0.57
unnamed_plot_56_competition,True,False,,False,False,False,0.57
unnamed_plot_57_competition,True,False,,False,False,False,0.57
unnamed_plot_58_competition,True,False,,False,False,False,0.57
unnamed_plot_59_competition,True,False,,False,False,False,0.57
unnamed_plot_5_competition,True,False,,False,False,False,0.58
unnamed_plot_60_competition,True,False,,False,False,False,0.57
unnamed_plot_61_competition,True,False,,False,False,False,0.57
unnamed_plot_62_competition,True,False,,False,False,False,0.57
unnamed_plot_63_competition,True,False,,False,False,False,0.57
unnamed_plot_64_competition,True,False,,False,False,False,0.57
unnamed_plot_65_competition,True,False,,False,False,False,0.57
unnamed_plot_66_competition,True,False,,False,False,False,0.58
unnamed_plot_67_competition,True,False,,False,False,False,0.54
unnamed_plot_68_competition,True,False,,False,False,False,0.54
unnamed_plot_69_competition,True,False,,False,False,False,0.56
unnamed_plot_6_competition,True,False,,False,False,False,0.58
unnamed_plot_70_competition,True,False,,False,False,False,0.55
unnamed_plot_71_competition,True,False,,False,False,False,0.55
unnamed_plot_72_competition,True,False,,False,False,False,0.57
unnamed_plot_73_competition,True,False,,False,False,False,0.57
unnamed_plot_74_competition,True,False,,False,False,False,0.53
unnamed_plot_75_competition,True,False,,False,False,False,0.54
unnamed_plot_76_competition,True,False,,False,False,False,0.57
unnamed_plot_77_competition,True,False,,False,False,False,0.56
unnamed_plot_78_competition,True,False,,False,False,False,0.56
unnamed_plot_79_competition,True,False,,False,False,False,0.58
unnamed_plot_7_competition,True,False,,False,False,False,0.57
unnamed_plot_80_competition,True,False,,False,False,False,0.55
unnamed_plot_81_competition,True,False,,False,False,False,0.54
unnamed_plot_82_competition,True,False,,False,False,False,0.57
unnamed_plot_83_competition,True,False,,False,False,False,0.57
unnamed_plot_84_competition,True,False,,False,False,False,0.57
unnamed_plot_85_competition,True,False,,False,False,False,0.57
unnamed_plot_86_competition,True,False,,False,False,False,0.57
unnamed_plot_87_competition,True,False,,False,False,False,0.57
unnamed_plot_88_competition,True,False,,False,False,False,0.56
unnamed_plot_89_competition,True,False,,False,False,False,0.56
unnamed_plot_8_competition,True,False,,False,False,False,0.58
unnamed_plot_90_competition,True,False,,False,False,False,0.56
unnamed_plot_91_competition,True,False,,False,False,False,0.56
unnamed_plot_92_competition,True,False,,False,False,False,0.57
unnamed_plot_93_competition,True,False,,False,False,False,0.56
unnamed_plot_94_competition,True,False,,False,False,False,0.56
unnamed_plot_95_competition,True,False,,False,False,False,0.56
unnamed_plot_96_competition,True,False,,False,False,False,0.56
unnamed_plot_97_competition,True,False,,False,False,False,0.55
unnamed_plot_98_competition,True,False,,False,False,False,0.53
unnamed_plot_99_competition,True,False,,False,False,False,0.54
unnamed_plot_9_competition,True,False,,False,False,False,0.58
WREF_001_2019,True,True,.laz,False,True,False,0.58
WREF_002_2019,True,True,.laz,False,True,False,0.55
WREF_003_2019,True,True,.laz,False,True,False,0.55
WREF_004_2019,True,True,.laz,False,True,False,0.52
WREF_006_2018,True,True,.laz,False,True,False,0.55
WREF_006_2019,True,True,.laz,False,True,False,0.58
WREF_007_2018,True,True,.laz,False,True,False,0.52
WREF_007_2019,True,True,.laz,False,True,False,0.55
WREF_010_2019,True,True,.laz,False,True,False,0.57
WREF_011_2019,True,True,.laz,False,True,False,0.56
WREF_012_2019,True,True,.laz,False,True,False,0.56
WREF_013_2018,True,True,.laz,False,True,False,0.55
WREF_013_2019,True,True,.laz,False,True,False,0.55
WREF_014_2018,True,True,.laz,False,True,False,0.54
WREF_014_2019,True,True,.laz,False,True,False,0.51
WREF_015_2019,True,True,.laz,False,True,False,0.54
WREF_016_2018,True,True,.laz,False,True,False,0.53
WREF_016_2019,True,True,.laz,False,True,False,0.54
WREF_017_2019,True,True,.laz,False,True,False,0.53
WREF_018_2018,True,True,.laz,False,True,False,0.56
WREF_018_2019,True,True,.laz,False,True,False,0.56
WREF_019_2018,True,True,.laz,False,True,False,0.53
WREF_020_2018,True,True,.laz,False,True,False,0.54
WREF_021_2018,True,True,.laz,False,True,False,0.53
WREF_021_2019,True,True,.laz,False,True,False,0.51
WREF_022_2018,True,True,.laz,False,True,False,0.57
WREF_022_2019,True,True,.laz,False,True,False,0.53
WREF_023_2019,True,True,.laz,False,True,False,0.56
WREF_024_2018,True,True,.laz,False,True,False,0.54
WREF_024_2019,True,True,.laz,False,True,False,0.53
WREF_027_2019,True,True,.laz,False,True,False,0.53
WREF_028_2018,True,True,.laz,False,True,False,0.54
WREF_028_2019,True,True,.laz,False,True,False,0.56
WREF_029_2019,True,True,.laz,False,True,False,0.57
WREF_030_2018,True,True,.laz,False,True,False,0.56
WREF_030_2019,True,True,.laz,False,True,False,0.57
WREF_070_2018,True,True,.laz,False,True,False,0.53
WREF_070_2019,True,True,.laz,False,True,True,0.53
WREF_071_2018,True,True,.laz,False,True,False,0.54
WREF_071_2019,True,True,.laz,False,True,False,0.54
WREF_072_2018,True,True,.laz,False,True,False,0.52
WREF_072_2019,True,True,.laz,False,True,True,0.52
WREF_073_2018,True,True,.laz,False,True,False,0.56
WREF_073_2019,True,True,.laz,False,True,False,0.56
WREF_074_2019,True,True,.laz,False,True,False,0.53
WREF_075_2018,True,True,.laz,False,True,False,0.53
WREF_075_2019,True,True,.laz,False,True,True,0.53
WREF_076_2019,True,True,.laz,False,True,False,0.54
WREF_077_2018,True,True,.laz,False,True,False,0.53
WREF_077_2019,True,True,.laz,False,True,False,0.53
WREF_078_2018,True,True,.laz,False,True,False,0.54
WREF_078_2019,True,True,.laz,False,True,False,0.54
WREF_079_2018,True,True,.laz,False,True,False,0.51
WREF_079_2019,True,True,.laz,False,True,False,0.51
WREF_080_2018,True,True,.laz,False,True,False,0.55
WREF_080_2019,True,True,.laz,False,True,False,0.55
WREF_081_2018,True,True,.laz,False,True,False,0.54
WREF_081_2019,True,True,.laz,False,True,False,0.54
WREF_083_2018,True,True,.laz,False,True,False,0.53
WREF_083_2019,True,True,.laz,False,True,True,0.53
WREF_084_2018,True,True,.laz,False,True,False,0.54
WREF_084_2019,True,True,.laz,False,True,True,0.54
WREF_085_2018,True,True,.laz,False,True,False,0.55
WREF_085_2019,True,True,.laz,False,True,False,0.53
WREF_087_2018,True,True,.laz,False,True,False,0.56
WREF_087_2019,True,True,.laz,False,True,False,0.53
WREF_089_2019,True,True,.laz,False,True,False,0.55
YELL_006_2018,True,True,.laz,False,True,False,0.52
YELL_006_2019,True,True,.laz,False,True,False,0.5
YELL_006_2020,True,True,.laz,False,True,False,0.54
YELL_008_2018,True,True,.laz,False,True,False,0.55
YELL_008_2019,True,True,.laz,False,True,False,0.56
YELL_008_2020,True,True,.laz,False,True,False,0.53
YELL_009_2019,True,True,.laz,False,True,False,0.53
YELL_009_2020,True,True,.laz,False,True,False,0.55
YELL_012_2020,True,True,.laz,False,True,False,0.53
YELL_015_2019,True,True,.laz,False,True,False,0.5
YELL_020_2018,True,True,.laz,False,True,False,0.56
YELL_020_2019,True,True,.laz,False,True,False,0.56
YELL_020_2020,True,True,.laz,False,True,False,0.57
YELL_021_2018,True,True,.laz,False,True,False,0.57
YELL_021_2019,True,True,.laz,False,True,False,0.55
YELL_021_2020,True,True,.laz,False,True,False,0.54
YELL_022_2018,True,True,.laz,False,True,False,0.54
YELL_022_2019,True,True,.laz,False,True,False,0.54
YELL_022_2020,True,True,.laz,False,True,False,0.54
YELL_023_2018,True,True,.laz,False,True,False,0.55
YELL_023_2019,True,True,.laz,False,True,False,0.56
YELL_023_2020,True,True,.laz,False,True,False,0.56
YELL_026_2018,True,True,.laz,False,True,False,0.57
YELL_026_2019,True,True,.laz,False,True,False,0.56
YELL_026_2020,True,True,.laz,False,True,False,0.57
YELL_028_2018,True,True,.laz,False,True,False,0.57
YELL_028_2019,True,True,.laz,False,True,False,0.55
YELL_028_2020,True,True,.laz,False,True,False,0.54
YELL_029_2018,True,True,.laz,False,True,False,0.58
YELL_029_2019,True,True,.laz,False,True,False,0.58
YELL_029_2020,True,True,.laz,False,True,False,0.58
YELL_030_2018,True,True,.laz,False,True,False,0.58
YELL_030_2019,True,True,.laz,False,True,False,0.57
YELL_030_2020,True,True,.laz,False,True,False,0.58
YELL_043_2018,True,True,.laz,False,True,False,0.53
YELL_043_2019,True,True,.laz,False,True,False,0.53
YELL_043_2020,True,True,.laz,False,True,False,0.54
YELL_044_2018,True,True,.laz,False,True,False,0.54
YELL_044_2019,True,True,.laz,False,True,False,0.53
YELL_044_2020,True,True,.laz,False,True,False,0.55
YELL_045_2018,True,True,.laz,False,True,False,0.53
YELL_045_2019,True,True,.laz,False,True,False,0.52
YELL_045_2020,True,True,.laz,False,True,False,0.53
YELL_046_2018,True,True,.laz,False,True,False,0.5
YELL_046_2019,True,True,.laz,False,True,False,0.5
YELL_046_2020,True,True,.laz,False,True,False,0.52
YELL_047_2018,True,True,.laz,False,True,False,0.54
YELL_047_2019,True,True,.laz,False,True,False,0.54
YELL_047_2020,True,True,.laz,False,True,False,0.56
YELL_048_2018,True,True,.laz,False,True,False,0.53
YELL_048_2019,True,True,.laz,False,True,False,0.53
YELL_048_2020,True,True,.laz,False,True,False,0.53
YELL_049_2019,True,True,.laz,False,True,False,0.49
YELL_050_2018,True,True,.laz,False,True,False,0.53
YELL_050_2019,True,True,.laz,False,True,False,0.53
YELL_050_2020,True,True,.laz,False,True,False,0.54
YELL_051_2018,True,True,.laz,False,True,False,0.51
YELL_051_2019,True,True,.laz,False,True,False,0.49
YELL_051_2020,True,True,.laz,False,True,False,0.5
YELL_052_2018,True,True,.laz,False,True,False,0.53
YELL_052_2019,True,True,.laz,False,True,False,0.52
YELL_052_2020,True,True,.laz,False,True,False,0.54
YELL_053_2018,True,True,.laz,False,True,False,0.51
YELL_053_2019,True,True,.laz,False,True,False,0.51
YELL_053_2020,True,True,.laz,False,True,False,0.53
YELL_054_2018,True,True,.laz,False,True,False,0.54
YELL_054_2019,True,True,.laz,False,True,False,0.54
YELL_054_2020,True,True,.laz,False,True,False,0.54
YELL_056_2018,True,True,.laz,False,True,False,0.53
YELL_056_2019,True,True,.laz,False,True,False,0.52
YELL_056_2020,True,True,.laz,False,True,False,0.53
YELL_057_2018,True,True,.laz,False,True,False,0.52
YELL_057_2019,True,True,.laz,False,True,False,0.5
YELL_057_2020,True,True,.laz,False,True,False,0.52
YELL_058_2019,True,True,.laz,False,True,False,0.51
YELL_058_2020,True,True,.laz,False,True,False,0.53
YELL_059_2019,True,True,.laz,False,True,False,0.52
YELL_059_2020,True,True,.laz,False,True,False,0.54
YELL_060_2018,True,True,.laz,False,True,False,0.51
YELL_060_2019,True,True,.laz,False,True,False,0.51
YELL_060_2020,True,True,.laz,False,True,False,0.52
YELL_061_2018,True,True,.laz,False,True,False,0.51
YELL_061_2019,True,True,.laz,False,True,False,0.5
YELL_061_2020,True,True,.laz,False,True,False,0.52
YELL_062_2018,True,True,.laz,False,True,False,0.53
YELL_062_2019,True,True,.laz,False,True,False,0.53
YELL_062_2020,True,True,.laz,False,True,False,0.54
